experiment_name,experiment_kind,job_id,sweep_index,replication,metric_name,metric_value,units,estimator,status,warning_code,confidence_interval_lower,confidence_interval_upper,sample_size,roc_table,hypothesis_pair,active_distribution_source,active_input_probabilities,active_output_hash,trial_batch_size,total_trials,root_seed,target_false_positive_rate
finite_sample_detection,finite_sample_detection,ac805eb60e88,4,0,jensen_shannon_divergence_bits,0.09983973923761169,bits,exact,complete,,,,50,tables/roc_n_50_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,5000,20260728,
finite_sample_detection,finite_sample_detection,ff029054de11,4,0,minimum_equal_prior_error,0.003299999999999979,probability,likelihood_ratio,complete,,0.0021474999999999906,0.004052500000000006,50,tables/roc_n_50_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,5000,20260728,
finite_sample_detection,finite_sample_detection,ac805eb60e88,4,0,theoretical_per_observation_kl_bits,0.46099079634054124,bits,exact,complete,,,,50,tables/roc_n_50_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,5000,20260728,
finite_sample_detection,finite_sample_detection,ac805eb60e88,4,0,theoretical_total_kl_bits,23.04953981702706,bits,exact,complete,,,,50,tables/roc_n_50_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,5000,20260728,
finite_sample_detection,finite_sample_detection,ac805eb60e88,4,0,total_variation_distance,0.3063399380384211,probability,exact,complete,,,,50,tables/roc_n_50_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,5000,20260728,
finite_sample_detection,finite_sample_detection,f74a25610b31,4,0,tpr_at_fpr,0.9994,probability,likelihood_ratio,complete,,0.9986,1.0,50,tables/roc_n_50_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,5000,20260728,0.01
finite_sample_detection,finite_sample_detection,c6d4e5f9f097,4,0,tpr_at_fpr,1.0,probability,likelihood_ratio,complete,,1.0,1.0,50,tables/roc_n_50_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,5000,20260728,0.05
finite_sample_detection,finite_sample_detection,67fc6733c3cf,4,0,tpr_at_fpr,1.0,probability,likelihood_ratio,complete,,1.0,1.0,50,tables/roc_n_50_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,5000,20260728,0.1
finite_sample_detection,finite_sample_detection,df8016dbac45,5,0,auc,0.5,dimensionless,likelihood_ratio,complete,,0.5,0.5,50,tables/roc_n_50_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,5000,20260728,
finite_sample_detection,finite_sample_detection,93ccca8ab931,5,0,jensen_shannon_divergence_bits,0.0,bits,exact,complete,,,,50,tables/roc_n_50_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,5000,20260728,
finite_sample_detection,finite_sample_detection,df8016dbac45,5,0,minimum_equal_prior_error,0.5,probability,likelihood_ratio,complete,,0.5,0.5,50,tables/roc_n_50_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,5000,20260728,
finite_sample_detection,finite_sample_detection,93ccca8ab931,5,0,theoretical_per_observation_kl_bits,0.0,bits,exact,complete,,,,50,tables/roc_n_50_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,5000,20260728,
finite_sample_detection,finite_sample_detection,93ccca8ab931,5,0,theoretical_total_kl_bits,0.0,bits,exact,complete,,,,50,tables/roc_n_50_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,5000,20260728,
finite_sample_detection,finite_sample_detection,93ccca8ab931,5,0,total_variation_distance,0.0,probability,exact,complete,,,,50,tables/roc_n_50_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,5000,20260728,
finite_sample_detection,finite_sample_detection,544d0ca3df2e,5,0,tpr_at_fpr,0.0,probability,likelihood_ratio,complete,,0.0,0.0,50,tables/roc_n_50_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,5000,20260728,0.01
finite_sample_detection,finite_sample_detection,493696f1dc56,5,0,tpr_at_fpr,0.0,probability,likelihood_ratio,complete,,0.0,0.0,50,tables/roc_n_50_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,5000,20260728,0.05
finite_sample_detection,finite_sample_detection,8d01e8b62acf,5,0,tpr_at_fpr,0.0,probability,likelihood_ratio,complete,,0.0,0.0,50,tables/roc_n_50_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,5000,20260728,0.1
finite_sample_detection,finite_sample_detection,70a8073dee32,6,0,auc,1.0,dimensionless,likelihood_ratio,complete,,0.9999999999999999,1.0,100,tables/roc_n_100_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,5000,20260728,
finite_sample_detection,finite_sample_detection,fbbe00ed0a9b,6,0,jensen_shannon_divergence_bits,0.09983973923761169,bits,exact,complete,,,,100,tables/roc_n_100_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,5000,20260728,
finite_sample_detection,finite_sample_detection,eaff7d68ff42,6,0,minimum_equal_prior_error,0.0,probability,likelihood_ratio,complete,,0.0,0.0,100,tables/roc_n_100_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,5000,20260728,
finite_sample_detection,finite_sample_detection,fbbe00ed0a9b,6,0,theoretical_per_observation_kl_bits,0.46099079634054124,bits,exact,complete,,,,100,tables/roc_n_100_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,5000,20260728,
